"Anno";"Comune";"Provincia";"Arrivi";
"2006";"Casalserugo";"PADOVA";;
"2006";"Cervarese Santa Croce";"PADOVA";;
"2006";"Cinto Euganeo";"PADOVA";116;
"2006";"Cittadella";"PADOVA";31,046;
"2006";"Codevigo";"PADOVA";1,309;
"2006";"Conselve";"PADOVA";;
"2006";"Correzzola";"PADOVA";;
"2006";"Curtarolo";"PADOVA";861;
"2006";"Este";"PADOVA";3,628;
"2006";"Fontaniva";"PADOVA";414;
"2006";"Galzignano Terme";"PADOVA";20,770;
"2006";"Gazzo";"PADOVA";;
"2006";"Grantorto";"PADOVA";98;
"2006";"Granze";"PADOVA";;
"2006";"Legnaro";"PADOVA";1,571;
"2006";"Limena";"PADOVA";6,009;
"2006";"Loreggia";"PADOVA";;
"2006";"Lozzo Atestino";"PADOVA";10;
"2006";"Masi";"PADOVA";;
"2006";"Massanzago";"PADOVA";2,846;
"2006";"Megliadino San Fidenzio";"PADOVA";;
"2006";"Megliadino San Vitale";"PADOVA";;
"2006";"Mestrino";"PADOVA";1,798;
"2006";"Monselice";"PADOVA";15,280;
"2006";"Montagnana";"PADOVA";5,931;
"2006";"Montegrotto Terme";"PADOVA";208,719;
"2006";"Noventa Padovana";"PADOVA";1,256;
"2006";"Ospedaletto Euganeo";"PADOVA";;
"2006";"Padova";"PADOVA";415,903;
"2006";"Piazzola sul Brenta";"PADOVA";412;
"2006";"Piombino Dese";"PADOVA";;
"2006";"Piove di Sacco";"PADOVA";18,950;
"2006";"Polverara";"PADOVA";;
"2006";"Ponso";"PADOVA";;
"2006";"Pontelongo";"PADOVA";;
"2006";"Ponte San Nicolo'";"PADOVA";;
"2006";"Rovolon";"PADOVA";748;
"2006";"Rubano";"PADOVA";17,294;
"2006";"Saccolongo";"PADOVA";;
"2006";"Saletto";"PADOVA";;
"2006";"San Giorgio in Bosco";"PADOVA";;
"2006";"San Martino di Lupari";"PADOVA";1,907;
"2006";"San Pietro in Gu";"PADOVA";;
"2006";"San Pietro Viminario";"PADOVA";151;
"2006";"Santa Giustina in Colle";"PADOVA";;
"2006";"Santa Margherita d'Adige";"PADOVA";;
"2006";"Sant'Elena";"PADOVA";;
"2006";"Selvazzano Dentro";"PADOVA";15,308;
"2006";"Solesino";"PADOVA";;
"2006";"Stanghella";"PADOVA";4,723;
"2006";"Teolo";"PADOVA";12,178;
"2006";"Tombolo";"PADOVA";;
"2006";"Torreglia";"PADOVA";2,801;
"2006";"Trebaseleghe";"PADOVA";1,699;
"2006";"Tribano";"PADOVA";68;
"2006";"Urbana";"PADOVA";299;
"2006";"Veggiano";"PADOVA";25;
"2006";"Vescovana";"PADOVA";;
"2006";"Vighizzolo d'Este";"PADOVA";;
"2006";"Vigodarzere";"PADOVA";;
"2006";"Vigonza";"PADOVA";11,024;
"2006";"Villa del Conte";"PADOVA";2,271;
"2006";"Villafranca Padovana";"PADOVA";1,676;
"2006";"Vo";"PADOVA";299;
"2006";"Due Carrare";"PADOVA";234;
"2006";"Adria";"ROVIGO";3,462;
"2006";"Ariano nel Polesine";"ROVIGO";1,762;
"2006";"Arqua' Polesine";"ROVIGO";;
"2006";"Badia Polesine";"ROVIGO";2,921;
"2006";"Bagnolo di Po";"ROVIGO";;
"2006";"Bergantino";"ROVIGO";1,228;
"2006";"Bosaro";"ROVIGO";110;
"2006";"Canaro";"ROVIGO";;
"2006";"Canda";"ROVIGO";;
"2006";"Castelmassa";"ROVIGO";;
"2006";"Ceregnano";"ROVIGO";;
"2006";"Crespino";"ROVIGO";;
"2006";"Ficarolo";"ROVIGO";;
"2006";"Fiesso Umbertiano";"ROVIGO";;
"2006";"Frassinelle Polesine";"ROVIGO";;
"2006";"Fratta Polesine";"ROVIGO";;
"2006";"Gavello";"ROVIGO";;
"2006";"Giacciano Con Baruchella";"ROVIGO";;
"2006";"Guarda Veneta";"ROVIGO";;
"2006";"Lendinara";"ROVIGO";;
"2006";"Loreo";"ROVIGO";707;
"2006";"Melara";"ROVIGO";199;
"2006";"Occhiobello";"ROVIGO";22,709;
"2006";"Papozze";"ROVIGO";;
"2006";"Polesella";"ROVIGO";6,070;
"2006";"Pontecchio Polesine";"ROVIGO";;
"2006";"Porto Tolle";"ROVIGO";8,667;
"2006";"Rosolina";"ROVIGO";146,579;
"2006";"Rovigo";"ROVIGO";41,025;
"2006";"San Martino di Venezze";"ROVIGO";;
"2006";"Stienta";"ROVIGO";;
"2006";"Taglio di Po";"ROVIGO";6,699;
"2006";"Trecenta";"ROVIGO";1,070;
"2006";"Villadose";"ROVIGO";;
"2006";"Villanova del Ghebbo";"ROVIGO";;
"2006";"Porto Viro";"ROVIGO";2,681;
"2007";"Affi";"VERONA";28,631;
"2007";"Albaredo d'Adige";"VERONA";;
"2007";"Arcole";"VERONA";72;
"2007";"Badia Calavena";"VERONA";80;
"2007";"Bardolino";"VERONA";303,089;
"2007";"Bonavigo";"VERONA";;
"2007";"Bosco Chiesanuova";"VERONA";23,022;
"2007";"Bovolone";"VERONA";3,156;
"2007";"Brentino Belluno";"VERONA";1,257;
"2007";"Brenzone";"VERONA";64,710;
"2007";"Bussolengo";"VERONA";101,510;
"2007";"Buttapietra";"VERONA";1,705;
"2007";"Caldiero";"VERONA";5,773;
"2007";"Caprino Veronese";"VERONA";7,080;
"2007";"Casaleone";"VERONA";;
"2007";"Castel d'Azzano";"VERONA";;
"2007";"Castelnuovo del Garda";"VERONA";220,958;
"2007";"Cavaion Veronese";"VERONA";18,209;
"2007";"Cazzano di Tramigna";"VERONA";;
"2007";"Cerea";"VERONA";2,713;
"2007";"Cerro Veronese";"VERONA";508;
"2007";"Cologna Veneta";"VERONA";;
"2007";"Colognola ai Colli";"VERONA";204;
"2007";"Concamarise";"VERONA";;
"2007";"Costermano";"VERONA";50,804;
"2007";"Dolce'";"VERONA";;
"2007";"Erbe'";"VERONA";;
"2007";"Erbezzo";"VERONA";278;
"2007";"Ferrara di Monte Baldo";"VERONA";5,281;
"2007";"Fumane";"VERONA";1,944;
"2007";"Garda";"VERONA";156,189;
"2007";"Gazzo Veronese";"VERONA";;
"2007";"Grezzana";"VERONA";4,848;
"2007";"Illasi";"VERONA";2,078;
"2007";"Isola della Scala";"VERONA";432;
"2007";"Lavagno";"VERONA";;
"2007";"Lazise";"VERONA";409,416;
"2007";"Legnago";"VERONA";13,902;
"2007";"Malcesine";"VERONA";173,070;
"2007";"Marano di Valpolicella";"VERONA";61;
"2007";"Mezzane di Sotto";"VERONA";125;
"2007";"Minerbe";"VERONA";;
"2007";"Montecchia di Crosara";"VERONA";;
"2007";"Monteforte d'Alpone";"VERONA";27;
"2007";"Mozzecane";"VERONA";524;
"2007";"Negrar";"VERONA";26,081;
"2007";"Nogara";"VERONA";1,724;
"2007";"Nogarole Rocca";"VERONA";13,627;
"2007";"Oppeano";"VERONA";;
"2007";"Palu'";"VERONA";;
"2007";"Pastrengo";"VERONA";10,320;
"2007";"Pescantina";"VERONA";9,543;
"2007";"Peschiera del Garda";"VERONA";274,370;
"2007";"Povegliano Veronese";"VERONA";493;
"2007";"Rivoli Veronese";"VERONA";1,634;
"2007";"Ronco all'Adige";"VERONA";1,437;
"2007";"Roverchiara";"VERONA";85;
"2007";"Rovere' Veronese";"VERONA";5,900;
"2007";"Salizzole";"VERONA";15;
"2007";"San Bonifacio";"VERONA";14,014;
"2007";"San Giovanni Ilarione";"VERONA";99;
"2007";"San Giovanni Lupatoto";"VERONA";50,245;
"2007";"Sanguinetto";"VERONA";;
"2007";"San Martino Buon Albergo";"VERONA";43,411;
"2007";"San Mauro di Saline";"VERONA";306;
"2007";"San Pietro di Morubio";"VERONA";;
"2007";"San Pietro in Cariano";"VERONA";18,213;
"2007";"Sant'Ambrogio di Valpolicella";"VERONA";3,339;
"2007";"Sant'Anna d'Alfaedo";"VERONA";864;
"2007";"San Zeno di Montagna";"VERONA";51,129;
"2007";"Selva di Progno";"VERONA";392;
"2007";"Soave";"VERONA";20,578;
"2007";"Sommacampagna";"VERONA";34,212;
"2007";"Sona";"VERONA";14,995;
"2007";"Sorga'";"VERONA";;
"2007";"Terrazzo";"VERONA";;
"2007";"Torri del Benaco";"VERONA";74,140;
"2007";"Tregnago";"VERONA";619;
"2007";"Trevenzuolo";"VERONA";218;
"2007";"Valeggio sul Mincio";"VERONA";17,622;
"2007";"Velo Veronese";"VERONA";1,175;
"2007";"Verona";"VERONA";618,171;
"2007";"Veronella";"VERONA";;
"2007";"Vestenanova";"VERONA";413;
"2007";"Vigasio";"VERONA";11,535;
"2007";"Villa Bartolomea";"VERONA";130;
"2007";"Villafranca di Verona";"VERONA";91,610;
"2007";"Zevio";"VERONA";582;
"2007";"Agugliaro";"VICENZA";450;
"2007";"Albettone";"VICENZA";;
"2007";"Altavilla Vicentina";"VICENZA";22,304;
"2007";"Altissimo";"VICENZA";;
"2007";"Arcugnano";"VICENZA";6,832;
"2007";"Arsiero";"VICENZA";4,239;
"2007";"Arzignano";"VICENZA";5,560;
"2007";"Asiago";"VICENZA";41,769;
"2007";"Barbarano Vicentino";"VICENZA";1,150;
"2007";"Bassano del Grappa";"VICENZA";55,973;
"2007";"Bolzano Vicentino";"VICENZA";9,795;
"2007";"Breganze";"VICENZA";;
"2007";"Brendola";"VICENZA";507;
"2007";"Brogliano";"VICENZA";2,457;
"2007";"Caldogno";"VICENZA";1,833;
"2007";"Camisano Vicentino";"VICENZA";231;
"2007";"Campiglia dei Berici";"VICENZA";;
"2007";"Campolongo sul Brenta";"VICENZA";985;
"2007";"Carre'";"VICENZA";1,645;
"2007";"Cassola";"VICENZA";6,070;
"2007";"Castegnero";"VICENZA";;
"2007";"Castelgomberto";"VICENZA";;
"2007";"Chiampo";"VICENZA";7,243;
"2007";"Chiuppano";"VICENZA";;
"2007";"Cismon del Grappa";"VICENZA";424;
"2007";"Cogollo del Cengio";"VICENZA";;
"2007";"Conco";"VICENZA";2,183;
"2007";"Cornedo Vicentino";"VICENZA";2,652;
"2007";"Costabissara";"VICENZA";1,291;
"2007";"Creazzo";"VICENZA";22,930;
"2007";"Crespadoro";"VICENZA";478;
"2007";"Dueville";"VICENZA";;
"2007";"Enego";"VICENZA";1,675;
"2007";"Fara Vicentino";"VICENZA";1,230;
"2007";"Foza";"VICENZA";1,113;
"2007";"Gallio";"VICENZA";8,410;
"2007";"Gambellara";"VICENZA";;
"2007";"Grancona";"VICENZA";234;
"2007";"Grisignano di Zocco";"VICENZA";12,926;
"2007";"Grumolo delle Abbadesse";"VICENZA";;
"2007";"Isola Vicentina";"VICENZA";124;
"2007";"Lastebasse";"VICENZA";241;
"2007";"Longare";"VICENZA";1,071;
"2007";"Lonigo";"VICENZA";7,403;
"2007";"Lugo di Vicenza";"VICENZA";;
"2007";"Lusiana";"VICENZA";716;
"2007";"Malo";"VICENZA";4,223;
"2007";"Marano Vicentino";"VICENZA";1,275;
"2007";"Marostica";"VICENZA";6,999;
"2007";"Mason Vicentino";"VICENZA";853;
"2007";"Molvena";"VICENZA";1,216;
"2007";"Montebello Vicentino";"VICENZA";164;
"2007";"Montecchio Maggiore";"VICENZA";40,665;
"2007";"Monte di Malo";"VICENZA";;
"2007";"Montegalda";"VICENZA";1,218;
"2007";"Montegaldella";"VICENZA";;
"2007";"Monticello Conte Otto";"VICENZA";870;
"2007";"Montorso Vicentino";"VICENZA";;
"2007";"Mossano";"VICENZA";77;
"2007";"Mussolente";"VICENZA";2,394;
"2007";"Nogarole Vicentino";"VICENZA";;
"2007";"Nove";"VICENZA";;
"2007";"Noventa Vicentina";"VICENZA";2,741;
"2007";"Pianezze";"VICENZA";;
"2007";"Piovene Rocchette";"VICENZA";197;
"2007";"Poiana Maggiore";"VICENZA";;
"2007";"Posina";"VICENZA";1,108;
"2007";"Pove del Grappa";"VICENZA";3,145;
"2007";"Pozzoleone";"VICENZA";;
"2007";"Quinto Vicentino";"VICENZA";326;
"2007";"Recoaro Terme";"VICENZA";8,949;
"2007";"Roana";"VICENZA";12,605;
"2007";"Romano d'Ezzelino";"VICENZA";1,792;
"2007";"Rosa'";"VICENZA";1,452;
"2007";"Rossano Veneto";"VICENZA";;
"2007";"Rotzo";"VICENZA";62;
"2007";"Salcedo";"VICENZA";;
"2007";"Sandrigo";"VICENZA";14,166;
"2007";"San Germano dei Berici";"VICENZA";61;
"2007";"San Nazario";"VICENZA";14;
"2007";"San Pietro Mussolino";"VICENZA";;
"2007";"Santorso";"VICENZA";;
"2007";"San Vito di Leguzzano";"VICENZA";;
"2007";"Sarcedo";"VICENZA";103;
"2007";"Sarego";"VICENZA";334;
"2007";"Schiavon";"VICENZA";;
"2007";"Schio";"VICENZA";22,739;
"2007";"Solagna";"VICENZA";2,587;
"2007";"Sossano";"VICENZA";419;
"2007";"Sovizzo";"VICENZA";416;
"2007";"Tezze sul Brenta";"VICENZA";8,669;
"2007";"Thiene";"VICENZA";7,557;
"2007";"Tonezza del Cimone";"VICENZA";8,548;
"2007";"Torrebelvicino";"VICENZA";17;
"2007";"Torri di Quartesolo";"VICENZA";6,837;
"2007";"Trissino";"VICENZA";1,419;
"2007";"Valdagno";"VICENZA";584;
"2007";"Valdastico";"VICENZA";;
"2007";"Valli del Pasubio";"VICENZA";1,990;
"2007";"Valstagna";"VICENZA";261;
"2007";"Velo d'Astico";"VICENZA";24;
"2007";"Vicenza";"VICENZA";166,732;
"2007";"Villaga";"VICENZA";574;
"2007";"Villaverla";"VICENZA";2,224;
"2007";"Zane'";"VICENZA";;
"2007";"Zermeghedo";"VICENZA";;
"2007";"Zovencedo";"VICENZA";;
"2007";"Zugliano";"VICENZA";83;
"2007";"Agordo";"BELLUNO";6,883;
"2007";"Alano di Piave";"BELLUNO";2,606;
"2007";"Alleghe";"BELLUNO";32,486;
"2007";"Arsie'";"BELLUNO";5,044;
"2007";"Auronzo di Cadore";"BELLUNO";64,516;
"2007";"Belluno";"BELLUNO";33,189;
"2007";"Borca di Cadore";"BELLUNO";17,641;
"2007";"Calalzo di Cadore";"BELLUNO";9,074;
"2007";"Castellavazzo";"BELLUNO";;
"2007";"Cencenighe Agordino";"BELLUNO";815;
"2007";"Cesiomaggiore";"BELLUNO";4,088;
"2007";"Chies d'Alpago";"BELLUNO";1,280;
"2007";"Cibiana di Cadore";"BELLUNO";1,329;
"2007";"Colle Santa Lucia";"BELLUNO";2,003;
"2007";"Comelico Superiore";"BELLUNO";11,894;
"2007";"Cortina d'Ampezzo";"BELLUNO";208,833;
"2007";"Danta di Cadore";"BELLUNO";508;
"2007";"Domegge di Cadore";"BELLUNO";3,985;
"2007";"Falcade";"BELLUNO";47,817;
"2007";"Farra d'Alpago";"BELLUNO";10,299;
"2007";"Feltre";"BELLUNO";19,579;
"2007";"Fonzaso";"BELLUNO";1,906;
"2007";"Canale d'Agordo";"BELLUNO";10,570;
"2007";"Forno di Zoldo";"BELLUNO";7,033;
"2007";"Gosaldo";"BELLUNO";942;
"2007";"Lamon";"BELLUNO";5,097;
"2007";"La Valle Agordina";"BELLUNO";438;
"2007";"Lentiai";"BELLUNO";1,314;
"2007";"Limana";"BELLUNO";2,708;
"2007";"Livinallongo del Col di Lana";"BELLUNO";75,729;
"2007";"Longarone";"BELLUNO";5,720;
"2007";"Lorenzago di Cadore";"BELLUNO";2,097;
"2007";"Lozzo di Cadore";"BELLUNO";411;
"2007";"Mel";"BELLUNO";1,591;
"2007";"Ospitale di Cadore";"BELLUNO";;
"2007";"Pedavena";"BELLUNO";3,843;
"2007";"Perarolo di Cadore";"BELLUNO";80;
"2007";"Pieve d'Alpago";"BELLUNO";2,255;
"2007";"Pieve di Cadore";"BELLUNO";8,172;
"2007";"Ponte nelle Alpi";"BELLUNO";5,714;
"2007";"Puos d'Alpago";"BELLUNO";1,314;
"2007";"Quero";"BELLUNO";;
"2007";"Rivamonte Agordino";"BELLUNO";899;
"2007";"Rocca Pietore";"BELLUNO";42,913;
"2007";"San Gregorio nelle Alpi";"BELLUNO";1,745;
"2007";"San Nicolo' di Comelico";"BELLUNO";246;
"2007";"San Pietro di Cadore";"BELLUNO";1,326;
"2007";"Santa Giustina";"BELLUNO";2,890;
"2007";"San Tomaso Agordino";"BELLUNO";822;
"2007";"Santo Stefano di Cadore";"BELLUNO";7,747;
"2007";"San Vito di Cadore";"BELLUNO";25,646;
"2007";"Sappada";"BELLUNO";29,360;
"2007";"Sedico";"BELLUNO";2,146;
"2007";"Selva di Cadore";"BELLUNO";22,588;
"2007";"Seren del Grappa";"BELLUNO";2,455;
"2007";"Sospirolo";"BELLUNO";275;
"2007";"Sovramonte";"BELLUNO";3,816;
"2007";"Taibon Agordino";"BELLUNO";2,902;
"2007";"Tambre";"BELLUNO";13,530;
"2007";"Trichiana";"BELLUNO";1,102;
"2007";"Vallada Agordina";"BELLUNO";638;
"2007";"Valle di Cadore";"BELLUNO";1,979;
"2007";"Vas";"BELLUNO";450;
"2007";"Vigo di Cadore";"BELLUNO";5,080;
"2007";"Vodo Cadore";"BELLUNO";1,848;
"2007";"Voltago Agordino";"BELLUNO";1,521;
"2007";"Zoldo Alto";"BELLUNO";30,612;
"2007";"Zoppe' di Cadore";"BELLUNO";18;
"2007";"Altivole";"TREVISO";933;
"2007";"Asolo";"TREVISO";12,042;
"2007";"Borso del Grappa";"TREVISO";5,074;
"2007";"Breda di Piave";"TREVISO";2,165;
"2007";"Caerano di San Marco";"TREVISO";6,612;
"2007";"Carbonera";"TREVISO";;
"2007";"Casale sul Sile";"TREVISO";8,044;
"2007";"Casier";"TREVISO";3,716;
"2007";"Castelcucco";"TREVISO";1,184;
"2007";"Castelfranco Veneto";"TREVISO";36,276;
"2007";"Castello di Godego";"TREVISO";527;
"2007";"Cavaso del Tomba";"TREVISO";2,085;
"2007";"Cessalto";"TREVISO";;
"2007";"Chiarano";"TREVISO";631;
"2007";"Cimadolmo";"TREVISO";;
"2007";"Cison di Valmarino";"TREVISO";10,080;
"2007";"Codogne'";"TREVISO";1,421;
"2007";"Colle Umberto";"TREVISO";;
"2007";"Conegliano";"TREVISO";34,764;
"2007";"Cordignano";"TREVISO";;
"2007";"Cornuda";"TREVISO";906;
"2007";"Crespano del Grappa";"TREVISO";3,719;
"2007";"Crocetta del Montello";"TREVISO";831;
"2007";"Farra di Soligo";"TREVISO";4,771;
"2007";"Follina";"TREVISO";6,469;
"2007";"Fontanelle";"TREVISO";;
"2007";"Fonte";"TREVISO";543;
"2007";"Fregona";"TREVISO";1,142;
"2007";"Gaiarine";"TREVISO";;
"2007";"Giavera del Montello";"TREVISO";;
"2007";"Godega di Sant'Urbano";"TREVISO";3,019;
"2007";"Gorgo al Monticano";"TREVISO";;
"2007";"Istrana";"TREVISO";2,694;
"2007";"Loria";"TREVISO";;
"2007";"Mansue'";"TREVISO";102;
"2007";"Mareno di Piave";"TREVISO";661;
"2007";"Maser";"TREVISO";2,353;
"2007";"Maserada sul Piave";"TREVISO";2,329;
"2007";"Meduna di Livenza";"TREVISO";;
"2007";"Miane";"TREVISO";269;
"2007";"Mogliano Veneto";"TREVISO";60,445;
"2007";"Monastier di Treviso";"TREVISO";54,075;
"2007";"Monfumo";"TREVISO";197;
"2007";"Montebelluna";"TREVISO";15,966;
"2007";"Moriago della Battaglia";"TREVISO";;
"2007";"Motta di Livenza";"TREVISO";2,309;
"2007";"Nervesa della Battaglia";"TREVISO";1,094;
"2007";"Oderzo";"TREVISO";18,020;
"2007";"Ormelle";"TREVISO";;
"2007";"Orsago";"TREVISO";586;
"2007";"Paderno del Grappa";"TREVISO";3,053;
"2007";"Paese";"TREVISO";4,761;
"2007";"Pederobba";"TREVISO";24;
"2007";"Pieve di Soligo";"TREVISO";9,706;
"2007";"Ponte di Piave";"TREVISO";12,118;
"2007";"Ponzano Veneto";"TREVISO";12,423;
"2007";"Portobuffole'";"TREVISO";5,708;
"2007";"Possagno";"TREVISO";581;
"2007";"Povegliano";"TREVISO";;
"2007";"Preganziol";"TREVISO";45,326;
"2007";"Quinto di Treviso";"TREVISO";2,644;
"2007";"Refrontolo";"TREVISO";287;
"2007";"Resana";"TREVISO";928;
"2007";"Revine Lago";"TREVISO";2,112;
"2007";"Riese Pio X";"TREVISO";;
"2007";"Roncade";"TREVISO";2,418;
"2007";"Salgareda";"TREVISO";1,220;
"2007";"San Biagio di Callalta";"TREVISO";2,069;
"2007";"San Fior";"TREVISO";;
"2007";"San Pietro di Feletto";"TREVISO";902;
"2007";"San Polo di Piave";"TREVISO";1,143;
"2007";"Santa Lucia di Piave";"TREVISO";;
"2007";"San Vendemiano";"TREVISO";6,557;
"2007";"San Zenone degli Ezzelini";"TREVISO";1,886;
"2007";"Sarmede";"TREVISO";276;
"2007";"Sernaglia della Battaglia";"TREVISO";;
"2007";"Silea";"TREVISO";21,983;
"2007";"Spresiano";"TREVISO";12,134;
"2007";"Susegana";"TREVISO";11,331;
"2007";"Tarzo";"TREVISO";855;
"2007";"Trevignano";"TREVISO";;
"2007";"Treviso";"TREVISO";117,390;
"2007";"Valdobbiadene";"TREVISO";10,378;
"2007";"Vazzola";"TREVISO";;
"2007";"Vedelago";"TREVISO";6,349;
"2007";"Vidor";"TREVISO";22;
"2007";"Villorba";"TREVISO";13,137;
"2007";"Vittorio Veneto";"TREVISO";13,792;
"2007";"Volpago del Montello";"TREVISO";1,307;
"2007";"Zenson di Piave";"TREVISO";;
"2007";"Zero Branco";"TREVISO";384;
"2007";"Annone Veneto";"VENEZIA";;
"2007";"Campagna Lupia";"VENEZIA";9,693;
"2007";"Camponogara";"VENEZIA";;
"2007";"Caorle";"VENEZIA";557,719;
"2007";"Cavarzere";"VENEZIA";;
"2007";"Ceggia";"VENEZIA";;
"2007";"Chioggia";"VENEZIA";256,494;
"2007";"Cona";"VENEZIA";;
"2007";"Concordia Sagittaria";"VENEZIA";2,659;
"2007";"Dolo";"VENEZIA";14,312;
"2007";"Eraclea";"VENEZIA";56,563;
"2007";"Fiesso d'Artico";"VENEZIA";8,086;
"2007";"Fossalta di Piave";"VENEZIA";;
"2007";"Fossalta di Portogruaro";"VENEZIA";918;
"2007";"Fosso'";"VENEZIA";1,877;
"2007";"Gruaro";"VENEZIA";;
"2007";"Iesolo";"VENEZIA";1,130,606;
"2007";"Marcon";"VENEZIA";42,906;
"2007";"Martellago";"VENEZIA";435;
"2007";"Meolo";"VENEZIA";7,284;
"2007";"Mira";"VENEZIA";65,664;
"2007";"Mirano";"VENEZIA";28,286;
"2007";"Musile di Piave";"VENEZIA";1,212;
"2007";"Noale";"VENEZIA";18,232;
"2007";"Noventa di Piave";"VENEZIA";57,163;
"2007";"Pianiga";"VENEZIA";20,516;
"2007";"Portogruaro";"VENEZIA";15,863;
"2007";"Quarto d'Altino";"VENEZIA";97,461;
"2007";"Salzano";"VENEZIA";1,463;
"2007";"San Dona' di Piave";"VENEZIA";37,032;
"2007";"San Michele al Tagliamento";"VENEZIA";681,225;
"2007";"Santa Maria di Sala";"VENEZIA";;
"2007";"Santo Stino di Livenza";"VENEZIA";4,484;
"2007";"Scorze'";"VENEZIA";6,846;
"2007";"Spinea";"VENEZIA";3,803;
"2007";"Stra";"VENEZIA";39,717;
"2007";"Teglio Veneto";"VENEZIA";;
"2007";"Torre di Mosto";"VENEZIA";100;
"2007";"Venezia";"VENEZIA";3,626,853;
"2007";"Vigonovo";"VENEZIA";540;
"2007";"Cavallino-Treporti";"VENEZIA";633,187;
"2007";"Abano Terme";"PADOVA";336,340;
"2007";"Albignasego";"PADOVA";6,356;
"2007";"Arqua' Petrarca";"PADOVA";371;
"2007";"Arre";"PADOVA";;
"2007";"Arzergrande";"PADOVA";;
"2007";"Bagnoli di Sopra";"PADOVA";;
"2007";"Baone";"PADOVA";515;
"2007";"Battaglia Terme";"PADOVA";1,570;
"2007";"Boara Pisani";"PADOVA";;
"2007";"Borgoricco";"PADOVA";606;
"2007";"Bovolenta";"PADOVA";;
"2007";"Brugine";"PADOVA";5;
"2007";"Cadoneghe";"PADOVA";1,529;
"2007";"Campodarsego";"PADOVA";;
"2007";"Camposampiero";"PADOVA";20,624;
"2007";"Carceri";"PADOVA";;
"2007";"Carmignano di Brenta";"PADOVA";1,990;
"2007";"Casale di Scodosia";"PADOVA";;
"2007";"Casalserugo";"PADOVA";;
"2007";"Cervarese Santa Croce";"PADOVA";;
"2007";"Cinto Euganeo";"PADOVA";124;
"2007";"Cittadella";"PADOVA";32,246;
"2007";"Codevigo";"PADOVA";1,671;
"2007";"Conselve";"PADOVA";20,844;
"2007";"Correzzola";"PADOVA";342;
"2007";"Curtarolo";"PADOVA";1,565;
"2007";"Este";"PADOVA";5,540;
"2007";"Fontaniva";"PADOVA";390;
"2007";"Galzignano Terme";"PADOVA";20,630;
"2007";"Gazzo";"PADOVA";;
"2007";"Grantorto";"PADOVA";;
"2007";"Granze";"PADOVA";;
"2007";"Legnaro";"PADOVA";1,844;
"2007";"Limena";"PADOVA";5,944;
"2007";"Loreggia";"PADOVA";;
"2007";"Lozzo Atestino";"PADOVA";12;
"2007";"Masera' di Padova";"PADOVA";;
"2007";"Masi";"PADOVA";;
"2007";"Massanzago";"PADOVA";4,800;
"2007";"Megliadino San Fidenzio";"PADOVA";;
"2007";"Megliadino San Vitale";"PADOVA";;
"2007";"Mestrino";"PADOVA";1,727;
"2007";"Monselice";"PADOVA";16,823;
"2007";"Montagnana";"PADOVA";6,121;
"2007";"Montegrotto Terme";"PADOVA";215,031;
"2007";"Noventa Padovana";"PADOVA";1,463;
"2007";"Ospedaletto Euganeo";"PADOVA";;
"2007";"Padova";"PADOVA";467,688;
"2007";"Piazzola sul Brenta";"PADOVA";437;
"2007";"Piombino Dese";"PADOVA";71;
"2007";"Piove di Sacco";"PADOVA";17,381;
"2007";"Polverara";"PADOVA";;
"2007";"Ponso";"PADOVA";;
"2007";"Pontelongo";"PADOVA";;
"2007";"Ponte San Nicolo'";"PADOVA";;
"2007";"Rovolon";"PADOVA";782;
"2007";"Rubano";"PADOVA";17,534;
"2007";"Saccolongo";"PADOVA";;
"2007";"Saletto";"PADOVA";;
"2007";"San Giorgio in Bosco";"PADOVA";;
"2007";"San Martino di Lupari";"PADOVA";2,368;
"2007";"San Pietro in Gu";"PADOVA";;
"2007";"San Pietro Viminario";"PADOVA";135;
"2007";"Santa Giustina in Colle";"PADOVA";;
"2007";"Sant'Elena";"PADOVA";99;
"2007";"Sant'Urbano";"PADOVA";;
"2007";"Selvazzano Dentro";"PADOVA";14,666;
"2007";"Solesino";"PADOVA";;
"2007";"Stanghella";"PADOVA";5,818;
"2007";"Teolo";"PADOVA";10,742;
"2007";"Tombolo";"PADOVA";;
"2007";"Torreglia";"PADOVA";2,812;
"2007";"Trebaseleghe";"PADOVA";1,846;
"2007";"Tribano";"PADOVA";36;
"2007";"Urbana";"PADOVA";644;
"2007";"Veggiano";"PADOVA";38;
"2007";"Vescovana";"PADOVA";;
"2007";"Vighizzolo d'Este";"PADOVA";;
"2007";"Vigodarzere";"PADOVA";;
"2007";"Vigonza";"PADOVA";11,974;
"2007";"Villa del Conte";"PADOVA";2,203;
"2007";"Villafranca Padovana";"PADOVA";1,891;
"2007";"Vo";"PADOVA";292;
"2007";"Due Carrare";"PADOVA";161;
"2007";"Adria";"ROVIGO";3,667;
"2007";"Ariano nel Polesine";"ROVIGO";1,566;
"2007";"Arqua' Polesine";"ROVIGO";;
"2007";"Badia Polesine";"ROVIGO";2,977;
"2007";"Bagnolo di Po";"ROVIGO";;
"2007";"Bergantino";"ROVIGO";1,403;
"2007";"Bosaro";"ROVIGO";;
"2007";"Canaro";"ROVIGO";10,458;
"2007";"Castelguglielmo";"ROVIGO";;
"2007";"Castelmassa";"ROVIGO";;
"2007";"Castelnovo Bariano";"ROVIGO";;
"2007";"Ceregnano";"ROVIGO";;
